sample,aveVote,count
sub-282791_ses-19mo_task-rest_run-01_desc-T2InTask,1,1
sub-282791_ses-19mo_task-rest_run-01_desc-TaskInT2,1,1
sub-282791_ses-19mo_task-rest_run-02_desc-T1InTask,1,1
sub-282791_ses-19mo_task-rest_run-02_desc-T2InTask,1,1
sub-282791_ses-19mo_task-rest_run-02_desc-TaskInT2,1,1
sub-284149_ses-15mo_T1-Axial-BasalGangila-Putamen,1,1
sub-284149_ses-15mo_T1-Axial-SuperiorFrontal,0,1
sub-284149_ses-15mo_T1-Coronal-OrbitoFrontal,1,1
sub-284149_ses-15mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-284149_ses-15mo_T2-Axial-BasalGangila-Putamen,1,1
sub-284149_ses-15mo_T2-Axial-SuperiorFrontal,0,1
sub-284149_ses-15mo_T2-Coronal-OrbitoFrontal,1,1
sub-284149_ses-15mo_T2-Sagittal-CorpusCallosum,1,1
sub-284149_ses-15mo_T2-Sagittal-Insula-FrontoTemporal,0,1
sub-284149_ses-15mo_task-rest_run-01_desc-T1InTask,1,1
sub-284149_ses-15mo_task-rest_run-01_desc-T2InTask,1,1
sub-284149_ses-15mo_task-rest_run-01_desc-TaskInT1,1,1
sub-284149_ses-15mo_task-rest_run-01_desc-TaskInT2,1,1
sub-284149_ses-15mo_task-rest_run-02_desc-T1InTask,1,1
sub-284149_ses-15mo_task-rest_run-02_desc-T2InTask,1,1
sub-284149_ses-15mo_task-rest_run-02_desc-TaskInT1,1,1
sub-284149_ses-15mo_task-rest_run-02_desc-TaskInT2,1,1
sub-284149_ses-15mo_task-rest_run-03_desc-T1InTask,1,1
sub-284149_ses-15mo_task-rest_run-03_desc-T2InTask,0,1
sub-284149_ses-15mo_task-rest_run-03_desc-TaskInT1,1,1
sub-284149_ses-15mo_task-rest_run-03_desc-TaskInT2,1,1
sub-294064_ses-16mo_T1-Axial-BasalGangila-Putamen,1,4
sub-294064_ses-16mo_T1-Axial-SuperiorFrontal,0.5,4
sub-294064_ses-16mo_T1-Coronal-Caudate-Amygdala,1,4
sub-294064_ses-16mo_T1-Coronal-OrbitoFrontal,1,4
sub-294064_ses-16mo_T1-Coronal-PosteriorParietal-Lingual,1,5
sub-294064_ses-16mo_T1-Sagittal-CorpusCallosum,1,4
sub-294064_ses-16mo_T1-Sagittal-Insula-FrontoTemporal,0.75,4
sub-294064_ses-16mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,4
sub-294064_ses-16mo_T2-Axial-BasalGangila-Putamen,1,4
sub-294064_ses-16mo_T2-Axial-SuperiorFrontal,1,4
sub-294064_ses-16mo_T2-Coronal-Caudate-Amygdala,1,4
sub-294064_ses-16mo_T2-Coronal-OrbitoFrontal,1,4
sub-294064_ses-16mo_T2-Sagittal-CorpusCallosum,1,4
sub-294064_ses-16mo_T2-Sagittal-Insula-FrontoTemporal,0.5,4
sub-294064_ses-16mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,4
sub-294064_ses-16mo_desc-AtlasInT1w,1,4
sub-294064_ses-16mo_desc-T1wInAtlas,0.75,4
sub-294064_ses-16mo_task-rest_run-01_desc-T1InTask,1,4
sub-294064_ses-16mo_task-rest_run-01_desc-T2InTask,1,5
sub-294064_ses-16mo_task-rest_run-01_desc-TaskInT1,1,5
sub-294064_ses-16mo_task-rest_run-01_desc-TaskInT2,1,4
sub-294064_ses-16mo_task-rest_run-02_desc-T1InTask,1,4
sub-294064_ses-16mo_task-rest_run-02_desc-T2InTask,1,5
sub-294064_ses-16mo_task-rest_run-02_desc-TaskInT1,1,4
sub-294064_ses-16mo_task-rest_run-02_desc-TaskInT2,1,4
sub-294064_ses-16mo_task-rest_run-03_desc-T1InTask,1,4
sub-294064_ses-16mo_task-rest_run-03_desc-T2InTask,1,4
sub-294064_ses-16mo_task-rest_run-03_desc-TaskInT1,1,4
sub-294064_ses-16mo_task-rest_run-03_desc-TaskInT2,1,4
sub-294064_ses-16mo_task-rest_run-04_desc-T1InTask,1,4
sub-294064_ses-16mo_task-rest_run-04_desc-T2InTask,1,4
sub-294064_ses-16mo_task-rest_run-04_desc-TaskInT1,1,4
sub-294064_ses-16mo_task-rest_run-04_desc-TaskInT2,1,4
sub-294064_ses-34mo_T1-Axial-BasalGangila-Putamen,1,4
sub-294064_ses-34mo_T1-Axial-SuperiorFrontal,0.5,4
sub-294064_ses-34mo_T1-Coronal-Caudate-Amygdala,0.75,4
sub-294064_ses-34mo_T1-Coronal-OrbitoFrontal,1,4
sub-294064_ses-34mo_T1-Coronal-PosteriorParietal-Lingual,0.75,4
sub-294064_ses-34mo_T1-Sagittal-CorpusCallosum,0.75,4
sub-294064_ses-34mo_T1-Sagittal-Insula-FrontoTemporal,0.25,4
sub-294064_ses-34mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,4
sub-294064_ses-34mo_T2-Axial-BasalGangila-Putamen,1,5
sub-294064_ses-34mo_T2-Axial-SuperiorFrontal,1,4
sub-294064_ses-34mo_T2-Coronal-Caudate-Amygdala,0.8,5
sub-294064_ses-34mo_T2-Coronal-OrbitoFrontal,1,4
sub-294064_ses-34mo_T2-Sagittal-CorpusCallosum,1,4
sub-294064_ses-34mo_T2-Sagittal-Insula-FrontoTemporal,0.75,4
sub-294064_ses-34mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,4
sub-294064_ses-34mo_desc-AtlasInT1w,0.8,5
sub-294064_ses-34mo_desc-T1wInAtlas,1,4
sub-294064_ses-34mo_task-rest_run-01_desc-T1InTask,1,4
sub-294064_ses-34mo_task-rest_run-01_desc-T2InTask,1,4
sub-294064_ses-34mo_task-rest_run-01_desc-TaskInT1,1,4
sub-294064_ses-34mo_task-rest_run-01_desc-TaskInT2,1,4
sub-294064_ses-34mo_task-rest_run-02_desc-T1InTask,1,4
sub-294064_ses-34mo_task-rest_run-02_desc-T2InTask,1,5
sub-294064_ses-34mo_task-rest_run-02_desc-TaskInT1,1,4
sub-294064_ses-34mo_task-rest_run-02_desc-TaskInT2,1,4
sub-294064_ses-34mo_task-rest_run-03_desc-T1InTask,0.75,4
sub-294064_ses-34mo_task-rest_run-03_desc-T2InTask,1,4
sub-294064_ses-34mo_task-rest_run-03_desc-TaskInT1,1,5
sub-294064_ses-34mo_task-rest_run-03_desc-TaskInT2,1,5
sub-294064_ses-34mo_task-rest_run-04_desc-T1InTask,1,4
sub-294064_ses-34mo_task-rest_run-04_desc-T2InTask,1,4
sub-294064_ses-34mo_task-rest_run-04_desc-TaskInT1,1,4
sub-294064_ses-34mo_task-rest_run-04_desc-TaskInT2,1,4
sub-309615_ses-12mo_T1-Axial-BasalGangila-Putamen,1,1
sub-309615_ses-12mo_T1-Coronal-Caudate-Amygdala,0,1
sub-309615_ses-12mo_T1-Coronal-OrbitoFrontal,1,1
sub-309615_ses-12mo_T1-Sagittal-CorpusCallosum,1,1
sub-309615_ses-12mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-309615_ses-12mo_T2-Axial-SuperiorFrontal,0,1
sub-309615_ses-12mo_T2-Coronal-Caudate-Amygdala,1,1
sub-309615_ses-12mo_T2-Sagittal-CorpusCallosum,1,1
sub-309615_ses-12mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-309615_ses-12mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-309615_ses-12mo_desc-AtlasInT1w,1,1
sub-309615_ses-12mo_desc-T1wInAtlas,0,1
sub-309615_ses-12mo_task-rest_run-01_desc-T1InTask,1,1
sub-309615_ses-12mo_task-rest_run-01_desc-T2InTask,1,1
sub-309615_ses-12mo_task-rest_run-01_desc-TaskInT2,1,1
sub-309615_ses-12mo_task-rest_run-02_desc-T1InTask,1,1
sub-309615_ses-12mo_task-rest_run-02_desc-T2InTask,1,1
sub-309615_ses-18mo_T1-Axial-BasalGangila-Putamen,1,1
sub-309615_ses-18mo_T1-Axial-SuperiorFrontal,1,1
sub-309615_ses-18mo_T1-Coronal-Caudate-Amygdala,1,1
sub-309615_ses-18mo_T1-Coronal-OrbitoFrontal,1,1
sub-309615_ses-18mo_T1-Coronal-PosteriorParietal-Lingual,0,1
sub-309615_ses-18mo_T1-Sagittal-CorpusCallosum,1,1
sub-309615_ses-18mo_T1-Sagittal-Insula-FrontoTemporal,0,1
sub-309615_ses-18mo_T2-Coronal-OrbitoFrontal,1,1
sub-309615_ses-18mo_T2-Sagittal-CorpusCallosum,1,1
sub-309615_ses-18mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-309615_ses-18mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,0,1
sub-309615_ses-18mo_desc-AtlasInT1w,1,1
sub-309615_ses-18mo_desc-T1wInAtlas,0,1
sub-309615_ses-18mo_task-rest_run-01_desc-T1InTask,1,1
sub-309615_ses-18mo_task-rest_run-01_desc-T2InTask,1,1
sub-309615_ses-18mo_task-rest_run-02_desc-T1InTask,1,1
sub-309615_ses-18mo_task-rest_run-03_desc-T1InTask,1,1
sub-309615_ses-18mo_task-rest_run-03_desc-T2InTask,1,1
sub-309615_ses-18mo_task-rest_run-03_desc-TaskInT1,1,1
sub-309615_ses-18mo_task-rest_run-03_desc-TaskInT2,1,1
sub-309615_ses-18mo_task-rest_run-04_desc-T1InTask,1,1
sub-309615_ses-18mo_task-rest_run-04_desc-T2InTask,1,1
sub-309615_ses-18mo_task-rest_run-04_desc-TaskInT1,1,1
sub-309615_ses-18mo_task-rest_run-04_desc-TaskInT2,1,1
sub-315519_ses-11mo_T1-Axial-BasalGangila-Putamen,1,1
sub-315519_ses-11mo_T1-Coronal-Caudate-Amygdala,0,1
sub-315519_ses-11mo_T1-Coronal-OrbitoFrontal,1,1
sub-315519_ses-11mo_T1-Sagittal-CorpusCallosum,1,1
sub-315519_ses-11mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-315519_ses-11mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-315519_ses-11mo_T2-Axial-BasalGangila-Putamen,1,1
sub-315519_ses-11mo_T2-Axial-SuperiorFrontal,1,1
sub-315519_ses-11mo_T2-Coronal-Caudate-Amygdala,1,1
sub-315519_ses-11mo_T2-Coronal-OrbitoFrontal,1,1
sub-315519_ses-11mo_T2-Sagittal-CorpusCallosum,0,1
sub-315519_ses-11mo_desc-T1wInAtlas,1,1
sub-315519_ses-11mo_task-rest_run-01_desc-T1InTask,1,1
sub-315519_ses-11mo_task-rest_run-01_desc-T2InTask,1,1
sub-315519_ses-11mo_task-rest_run-01_desc-TaskInT1,1,1
sub-315519_ses-11mo_task-rest_run-01_desc-TaskInT2,1,1
sub-315519_ses-11mo_task-rest_run-02_desc-T1InTask,1,1
sub-315519_ses-11mo_task-rest_run-02_desc-T2InTask,0,1
sub-315519_ses-11mo_task-rest_run-02_desc-TaskInT2,1,1
sub-318409_ses-18mo_T1-Coronal-Caudate-Amygdala,1,1
sub-318409_ses-18mo_T1-Coronal-OrbitoFrontal,1,1
sub-318409_ses-18mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-318409_ses-18mo_T1-Sagittal-CorpusCallosum,1,1
sub-318409_ses-18mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-318409_ses-18mo_T2-Axial-BasalGangila-Putamen,0,1
sub-318409_ses-18mo_T2-Axial-SuperiorFrontal,0,1
sub-318409_ses-18mo_T2-Coronal-Caudate-Amygdala,1,1
sub-318409_ses-18mo_T2-Sagittal-CorpusCallosum,1,1
sub-318409_ses-18mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-318409_ses-18mo_desc-AtlasInT1w,1,1
sub-318409_ses-18mo_task-rest_run-01_desc-T1InTask,1,1
sub-318409_ses-18mo_task-rest_run-01_desc-T2InTask,1,1
sub-318409_ses-18mo_task-rest_run-01_desc-TaskInT1,1,1
sub-318409_ses-18mo_task-rest_run-01_desc-TaskInT2,1,1
sub-318409_ses-18mo_task-rest_run-02_desc-T1InTask,1,1
sub-318409_ses-18mo_task-rest_run-02_desc-T2InTask,1,1
sub-318409_ses-18mo_task-rest_run-02_desc-TaskInT1,1,1
sub-318409_ses-18mo_task-rest_run-02_desc-TaskInT2,1,1
sub-318409_ses-18mo_task-rest_run-03_desc-TaskInT1,1,1
sub-318409_ses-18mo_task-rest_run-03_desc-TaskInT2,1,1
sub-318409_ses-18mo_task-rest_run-04_desc-T2InTask,1,1
sub-318409_ses-18mo_task-rest_run-04_desc-TaskInT2,0,1
sub-320544_ses-24mo_T1-Axial-BasalGangila-Putamen,1,1
sub-320544_ses-24mo_T1-Axial-SuperiorFrontal,1,1
sub-320544_ses-24mo_T1-Coronal-Caudate-Amygdala,0,1
sub-320544_ses-24mo_T1-Coronal-OrbitoFrontal,1,1
sub-320544_ses-24mo_T1-Coronal-PosteriorParietal-Lingual,0,1
sub-320544_ses-24mo_T1-Sagittal-CorpusCallosum,0,1
sub-320544_ses-24mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-320544_ses-24mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,0,1
sub-320544_ses-24mo_T2-Coronal-OrbitoFrontal,1,1
sub-320544_ses-24mo_T2-Sagittal-CorpusCallosum,0,1
sub-320544_ses-24mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-320544_ses-24mo_desc-T1wInAtlas,1,1
sub-320544_ses-24mo_task-rest_run-01_desc-T2InTask,1,1
sub-320544_ses-24mo_task-rest_run-01_desc-TaskInT1,1,1
sub-320544_ses-24mo_task-rest_run-01_desc-TaskInT2,1,1
sub-320544_ses-24mo_task-rest_run-02_desc-T1InTask,1,1
sub-320544_ses-24mo_task-rest_run-02_desc-TaskInT1,1,1
sub-320544_ses-24mo_task-rest_run-02_desc-TaskInT2,1,1
sub-320544_ses-24mo_task-rest_run-03_desc-TaskInT1,1,1
sub-332726_ses-60mo_T1-Axial-BasalGangila-Putamen,1,4
sub-332726_ses-60mo_T1-Axial-SuperiorFrontal,0.75,4
sub-332726_ses-60mo_T1-Coronal-Caudate-Amygdala,0.8,5
sub-332726_ses-60mo_T1-Coronal-OrbitoFrontal,0.75,4
sub-332726_ses-60mo_T1-Coronal-PosteriorParietal-Lingual,1,4
sub-332726_ses-60mo_T1-Sagittal-CorpusCallosum,0.75,4
sub-332726_ses-60mo_T1-Sagittal-Insula-FrontoTemporal,1,4
sub-332726_ses-60mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,4
sub-332726_ses-60mo_T2-Axial-BasalGangila-Putamen,1,4
sub-332726_ses-60mo_T2-Axial-SuperiorFrontal,0.5,4
sub-332726_ses-60mo_T2-Coronal-Caudate-Amygdala,0.75,4
sub-332726_ses-60mo_T2-Coronal-OrbitoFrontal,1,4
sub-332726_ses-60mo_T2-Sagittal-CorpusCallosum,1,4
sub-332726_ses-60mo_T2-Sagittal-Insula-FrontoTemporal,1,4
sub-332726_ses-60mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,0.6,5
sub-332726_ses-60mo_desc-AtlasInT1w,1,4
sub-332726_ses-60mo_desc-T1wInAtlas,0.75,4
sub-332726_ses-60mo_task-rest_run-01_desc-T1InTask,1,4
sub-332726_ses-60mo_task-rest_run-01_desc-T2InTask,1,4
sub-332726_ses-60mo_task-rest_run-01_desc-TaskInT1,1,4
sub-332726_ses-60mo_task-rest_run-01_desc-TaskInT2,1,4
sub-332726_ses-60mo_task-rest_run-02_desc-T1InTask,1,4
sub-332726_ses-60mo_task-rest_run-02_desc-T2InTask,1,4
sub-332726_ses-60mo_task-rest_run-02_desc-TaskInT1,1,5
sub-332726_ses-60mo_task-rest_run-02_desc-TaskInT2,1,4
sub-334324_ses-12mo_T1-Axial-BasalGangila-Putamen,1,1
sub-334324_ses-12mo_T1-Coronal-Caudate-Amygdala,1,1
sub-334324_ses-12mo_T1-Coronal-OrbitoFrontal,1,1
sub-334324_ses-12mo_T1-Sagittal-CorpusCallosum,0,1
sub-334324_ses-12mo_T1-Sagittal-Insula-FrontoTemporal,0,1
sub-334324_ses-12mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-334324_ses-12mo_T2-Axial-BasalGangila-Putamen,1,1
sub-334324_ses-12mo_T2-Coronal-Caudate-Amygdala,1,1
sub-334324_ses-12mo_T2-Coronal-OrbitoFrontal,1,1
sub-334324_ses-12mo_T2-Sagittal-CorpusCallosum,1,1
sub-334324_ses-12mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-334324_ses-12mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-334324_ses-12mo_desc-AtlasInT1w,1,1
sub-334324_ses-12mo_desc-T1wInAtlas,1,1
sub-334324_ses-12mo_task-rest_run-01_desc-T1InTask,1,1
sub-334324_ses-12mo_task-rest_run-01_desc-T2InTask,1,1
sub-334324_ses-12mo_task-rest_run-01_desc-TaskInT1,1,1
sub-334324_ses-12mo_task-rest_run-01_desc-TaskInT2,1,1
sub-334324_ses-12mo_task-rest_run-02_desc-T2InTask,1,1
sub-334324_ses-12mo_task-rest_run-02_desc-TaskInT1,1,1
sub-334324_ses-12mo_task-rest_run-02_desc-TaskInT2,1,1
sub-334324_ses-12mo_task-rest_run-03_desc-T1InTask,0,1
sub-334324_ses-12mo_task-rest_run-03_desc-T2InTask,1,1
sub-334324_ses-12mo_task-rest_run-03_desc-TaskInT1,1,1
sub-334324_ses-12mo_task-rest_run-03_desc-TaskInT2,1,1
sub-334324_ses-12mo_task-rest_run-04_desc-T1InTask,1,1
sub-334324_ses-12mo_task-rest_run-04_desc-TaskInT1,1,1
sub-334324_ses-12mo_task-rest_run-04_desc-TaskInT2,1,1
sub-334324_ses-24mo_T1-Axial-BasalGangila-Putamen,1,1
sub-334324_ses-24mo_T1-Sagittal-CorpusCallosum,1,1
sub-334324_ses-24mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-334324_ses-24mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-334324_ses-24mo_T2-Axial-BasalGangila-Putamen,0,1
sub-334324_ses-24mo_T2-Coronal-Caudate-Amygdala,0,1
sub-334324_ses-24mo_T2-Coronal-OrbitoFrontal,1,1
sub-334324_ses-24mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-334324_ses-24mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-334324_ses-24mo_desc-AtlasInT1w,1,1
sub-334324_ses-24mo_desc-T1wInAtlas,1,1
sub-334324_ses-24mo_task-rest_run-01_desc-T2InTask,1,1
sub-334324_ses-24mo_task-rest_run-02_desc-T1InTask,1,1
sub-334324_ses-24mo_task-rest_run-02_desc-T2InTask,1,1
sub-334324_ses-24mo_task-rest_run-02_desc-TaskInT1,1,1
sub-334324_ses-24mo_task-rest_run-03_desc-T1InTask,1,1
sub-334324_ses-24mo_task-rest_run-03_desc-TaskInT1,1,1
sub-334324_ses-24mo_task-rest_run-03_desc-TaskInT2,1,1
sub-334324_ses-9mo_T1-Axial-SuperiorFrontal,1,1
sub-334324_ses-9mo_T1-Coronal-Caudate-Amygdala,1,1
sub-334324_ses-9mo_T1-Coronal-OrbitoFrontal,1,1
sub-334324_ses-9mo_T1-Coronal-PosteriorParietal-Lingual,0,1
sub-334324_ses-9mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-334324_ses-9mo_T2-Axial-BasalGangila-Putamen,1,1
sub-334324_ses-9mo_T2-Coronal-Caudate-Amygdala,1,1
sub-334324_ses-9mo_T2-Coronal-OrbitoFrontal,1,1
sub-334324_ses-9mo_T2-Sagittal-CorpusCallosum,1,1
sub-334324_ses-9mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-334324_ses-9mo_desc-AtlasInT1w,1,1
sub-334324_ses-9mo_desc-T1wInAtlas,1,1
sub-340476_ses-10mo_T1-Axial-BasalGangila-Putamen,1,4
sub-340476_ses-10mo_T1-Axial-SuperiorFrontal,0.25,4
sub-340476_ses-10mo_T1-Coronal-Caudate-Amygdala,1,4
sub-340476_ses-10mo_T1-Coronal-OrbitoFrontal,0.75,4
sub-340476_ses-10mo_T1-Coronal-PosteriorParietal-Lingual,0.5,4
sub-340476_ses-10mo_T1-Sagittal-CorpusCallosum,0.25,4
sub-340476_ses-10mo_T1-Sagittal-Insula-FrontoTemporal,0.25,4
sub-340476_ses-10mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,0.25,4
sub-340476_ses-10mo_T2-Axial-BasalGangila-Putamen,1,4
sub-340476_ses-10mo_T2-Axial-SuperiorFrontal,0.5,4
sub-340476_ses-10mo_T2-Coronal-Caudate-Amygdala,0.4,5
sub-340476_ses-10mo_T2-Coronal-OrbitoFrontal,1,4
sub-340476_ses-10mo_T2-Sagittal-CorpusCallosum,0.4,5
sub-340476_ses-10mo_T2-Sagittal-Insula-FrontoTemporal,0.75,4
sub-340476_ses-10mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,0.75,4
sub-340476_ses-10mo_desc-AtlasInT1w,0.5,4
sub-340476_ses-10mo_desc-T1wInAtlas,0.75,4
sub-340476_ses-10mo_task-rest_run-01_desc-T1InTask,0.75,4
sub-340476_ses-10mo_task-rest_run-01_desc-T2InTask,1,4
sub-340476_ses-10mo_task-rest_run-01_desc-TaskInT1,1,4
sub-340476_ses-10mo_task-rest_run-01_desc-TaskInT2,1,4
sub-340476_ses-10mo_task-rest_run-02_desc-T1InTask,0.25,4
sub-340476_ses-10mo_task-rest_run-02_desc-T2InTask,0.8,5
sub-340476_ses-10mo_task-rest_run-02_desc-TaskInT1,1,4
sub-340476_ses-10mo_task-rest_run-02_desc-TaskInT2,0.8,5
sub-340476_ses-16mo_T1-Axial-BasalGangila-Putamen,1,5
sub-340476_ses-16mo_T1-Axial-SuperiorFrontal,0.25,4
sub-340476_ses-16mo_T1-Coronal-Caudate-Amygdala,0.75,4
sub-340476_ses-16mo_T1-Coronal-OrbitoFrontal,1,4
sub-340476_ses-16mo_T1-Coronal-PosteriorParietal-Lingual,0.75,4
sub-340476_ses-16mo_T1-Sagittal-CorpusCallosum,0.5,4
sub-340476_ses-16mo_T1-Sagittal-Insula-FrontoTemporal,0.5,4
sub-340476_ses-16mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,0.5,4
sub-340476_ses-16mo_T2-Axial-BasalGangila-Putamen,1,4
sub-340476_ses-16mo_T2-Axial-SuperiorFrontal,0.75,4
sub-340476_ses-16mo_T2-Coronal-Caudate-Amygdala,0.25,4
sub-340476_ses-16mo_T2-Coronal-OrbitoFrontal,1,4
sub-340476_ses-16mo_T2-Sagittal-CorpusCallosum,0.5,4
sub-340476_ses-16mo_T2-Sagittal-Insula-FrontoTemporal,0.5,4
sub-340476_ses-16mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,4
sub-340476_ses-16mo_desc-AtlasInT1w,1,4
sub-340476_ses-16mo_desc-T1wInAtlas,1,4
sub-340476_ses-16mo_task-rest_run-01_desc-T1InTask,1,5
sub-340476_ses-16mo_task-rest_run-01_desc-T2InTask,1,4
sub-340476_ses-16mo_task-rest_run-01_desc-TaskInT1,1,4
sub-340476_ses-16mo_task-rest_run-01_desc-TaskInT2,1,4
sub-340476_ses-16mo_task-rest_run-02_desc-T1InTask,0.75,4
sub-340476_ses-16mo_task-rest_run-02_desc-T2InTask,0.75,4
sub-340476_ses-16mo_task-rest_run-02_desc-TaskInT1,1,5
sub-340476_ses-16mo_task-rest_run-02_desc-TaskInT2,1,4
sub-340476_ses-34mo_T1-Axial-BasalGangila-Putamen,1,4
sub-340476_ses-34mo_T1-Axial-SuperiorFrontal,0.5,4
sub-340476_ses-34mo_T1-Coronal-Caudate-Amygdala,1,4
sub-340476_ses-34mo_T1-Coronal-OrbitoFrontal,1,5
sub-340476_ses-34mo_T1-Coronal-PosteriorParietal-Lingual,0.5,4
sub-340476_ses-34mo_T1-Sagittal-CorpusCallosum,0.5,4
sub-340476_ses-34mo_T1-Sagittal-Insula-FrontoTemporal,0.5,4
sub-340476_ses-34mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,4
sub-340476_ses-34mo_T2-Axial-BasalGangila-Putamen,1,4
sub-340476_ses-34mo_T2-Axial-SuperiorFrontal,0.75,4
sub-340476_ses-34mo_T2-Coronal-Caudate-Amygdala,0.75,4
sub-340476_ses-34mo_T2-Coronal-OrbitoFrontal,1,4
sub-340476_ses-34mo_T2-Sagittal-CorpusCallosum,0.8,5
sub-340476_ses-34mo_T2-Sagittal-Insula-FrontoTemporal,1,4
sub-340476_ses-34mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,0.75,4
sub-340476_ses-34mo_desc-AtlasInT1w,1,4
sub-340476_ses-34mo_desc-T1wInAtlas,0.75,4
sub-340476_ses-34mo_task-rest_run-01_desc-T1InTask,1,4
sub-340476_ses-34mo_task-rest_run-01_desc-T2InTask,1,4
sub-340476_ses-34mo_task-rest_run-01_desc-TaskInT1,1,4
sub-340476_ses-34mo_task-rest_run-01_desc-TaskInT2,1,4
sub-340476_ses-34mo_task-rest_run-02_desc-T1InTask,1,4
sub-340476_ses-34mo_task-rest_run-02_desc-T2InTask,0.8,5
sub-340476_ses-34mo_task-rest_run-02_desc-TaskInT1,1,5
sub-340476_ses-34mo_task-rest_run-02_desc-TaskInT2,1,4
sub-353374_ses-19mo_T1-Axial-SuperiorFrontal,1,1
sub-353374_ses-19mo_T1-Coronal-Caudate-Amygdala,1,1
sub-353374_ses-19mo_T1-Coronal-OrbitoFrontal,1,1
sub-353374_ses-19mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-353374_ses-19mo_T1-Sagittal-CorpusCallosum,1,1
sub-353374_ses-19mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-353374_ses-19mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-353374_ses-19mo_T2-Axial-BasalGangila-Putamen,1,1
sub-353374_ses-19mo_T2-Axial-SuperiorFrontal,1,1
sub-353374_ses-19mo_T2-Coronal-Caudate-Amygdala,0,1
sub-353374_ses-19mo_T2-Sagittal-CorpusCallosum,1,1
sub-353374_ses-19mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-353374_ses-19mo_desc-AtlasInT1w,1,1
sub-353374_ses-19mo_desc-T1wInAtlas,0,1
sub-353374_ses-19mo_task-rest_run-01_desc-T1InTask,1,1
sub-353374_ses-19mo_task-rest_run-01_desc-TaskInT1,1,1
sub-353374_ses-19mo_task-rest_run-01_desc-TaskInT2,1,1
sub-353374_ses-19mo_task-rest_run-02_desc-T2InTask,1,1
sub-353374_ses-19mo_task-rest_run-02_desc-TaskInT2,1,1
sub-353374_ses-25mo_T1-Axial-BasalGangila-Putamen,1,1
sub-353374_ses-25mo_T1-Axial-SuperiorFrontal,1,1
sub-353374_ses-25mo_T1-Coronal-Caudate-Amygdala,1,1
sub-353374_ses-25mo_T1-Sagittal-CorpusCallosum,0,1
sub-353374_ses-25mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-353374_ses-25mo_T2-Axial-BasalGangila-Putamen,1,1
sub-353374_ses-25mo_T2-Axial-SuperiorFrontal,1,1
sub-353374_ses-25mo_T2-Coronal-OrbitoFrontal,1,1
sub-353374_ses-25mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-353374_ses-25mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-353374_ses-25mo_desc-AtlasInT1w,1,1
sub-353374_ses-25mo_desc-T1wInAtlas,0,1
sub-353374_ses-25mo_task-rest_run-01_desc-T1InTask,1,1
sub-353374_ses-25mo_task-rest_run-01_desc-T2InTask,1,1
sub-353374_ses-25mo_task-rest_run-01_desc-TaskInT1,1,1
